debut_year,name,alias,from,fighting_out_of,height,weight,wins,loss,draw,notes
2006,Joey Villasenor,Smokin,"Albuquerque, New Mexico","Albuquerque, New Mexico",72,183,0,2,0
2006,John Olav Einemo,The Viking,"Oslo, Norway","Oslo, Norway",78,253,0,1,0
2006,Kenji Arai,,Japan,"Toyama, Japan",69,161,0,1,0
2006,Luciano Azevedo,,"Sao Paolo, Brazil","Rio de Janeiro, Brazil",68,161,0,1,0
2006,Mark Weir,The Wizard,"Gloucester, England","Gloucester, England",74,186,0,1,0
2006,Mike Plotcheck,,"Titusville, Florida","Melbourne, Florida",75,264,0,1,0
2006,Mitsuhiro Ishida,Endless Fighter,"Tsukuba, Japan","Tsukuba, Japan",66,159,4,1,0
2006,Naoki Matsushita,,Japan,"Nagoya,Japan",66,161,0,0,1
2006,Nobuhiro Obiya,,"Tokyo Japan","Tokyo Japan",67,155,0,2,0
2006,Olaf Alfonso,,"Ensenada, Mexico","Ensenada, Mexico",69,155,0,1,0
2006,Paul Rodriguez,,"Port Saint Lucie, Florida","Orlando, Florida",68,155,0,1,0
2006,Robbie Lawler,Ruthless,"San Diego, California","Coconut Creek, Florida",71,170,1,0,0
2006,Sean O'Haire,,"Hilton Head, South Carolina","Spartanburg, South Carolina",78,275,0,1,0
2006,Seichi Ikemoto,,"Osaka, Japan","Osaka, Japan",71,166,0,2,0
2006,Shinya Aoki,Tobikan Judan,"Shizuoka, Japan","Tokyo, Japan",71,169,4,0,0
2006,Tae Hyun Lee,The Prince of Ssireum,South Korea,"Kyungbuk, South Korea",78,295,0,1,0
2006,Travis Galbraith,The Gladiator," Edmonton, Canada"," Edmonton, Canada",72,185,0,1,0
2006,Won Jin Eoh,,South Korea,South Korea,70,155,0,1,0
2006,Yoshihiro Nakao,Kiss,"Tokyo, Japan","Saitama, Japan",71,221,2,1,0
2006,Yosuke Nishijima,Yosukezan,"Saitama, Japan","Saitama, Japan",71,190,0,4,0
2007,Brian Lo-A-Njoe,Headhunter,,"Amsterdam, Netherlands",67,1,0,1,0
2007,James Lee,,,"Sylvin Lake, Michigan",71,205,1,0,0
2007,Jason Ireland,The Irish Tornado,"Romeo, Michigan","Detroit, Michigan",69,162,0,1,0
2007,Jeff Monson,The Snowman,"Saint Paul, Minnesota","Khimki, Russia",69,231,1,0,0
2007,Mac Danzig,,"Cleveland, Ohio","Los Angeles, California",68,155,0,1,0
2007,Mike Russow,,"Kankakee, Illinois","Chicago, Illinois",74,256,0,1,0
2007,Nick Diaz,,"Stockton, California","Stockton, California",72,161,0,0,1
2007,Rameau Thierry Sokoudjou,The African Assassin,"Hom'la, Cameroon","Oceanside, California",70,205,2,0,0
2007,Travis Wiuff,Diesel,"Owatonna, Minnesota","Rochester, Minnesota",74,251,0,1,0
2007,Zelg Galesic,Benkei,"Pula, Croatia","Pula, Croatia",74,205,0,1,0
